,product_id,category,sub_category_name,product_name,product_brand,img_src,combo
2,1604851515_62884,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Amla Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201166_2-fresho-signature-amla-dry-fruit.jpg,"['2x50 g', '93.10']"
0,1604851516_50244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Amla Chatpata Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201169_2-fresho-signature-amla-chatpata-dry-fruit.jpg,"['2x50 g', '93.10']"
1,1604851516_50244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Amla Chatpata Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201169_2-fresho-signature-amla-chatpata-dry-fruit.jpg,"['50 g', '49.00']"
2,1604851516_50244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Amla Chatpata Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201169_2-fresho-signature-amla-chatpata-dry-fruit.jpg,"['150 g', '89.00']"
0,1604851517_97764,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Pistachios - Roasted & Salted, Premium Californian",Happilo,https://www.bigbasket.com/media/uploads/p/mm/1205678_1-happilo-pistachios-roasted-salted-premium-californian.jpg,"['200 g', '316.00']"
1,1604851517_97764,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Pistachios - Roasted & Salted, Premium Californian",Happilo,https://www.bigbasket.com/media/uploads/p/mm/1205678_1-happilo-pistachios-roasted-salted-premium-californian.jpg,"['2x200 g', '592.50']"
0,1604851517_68164,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tomato Mexicana,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200707_2-cornitos-nacho-crisps-tomato-mexicana.jpg,"['60 g', '33.25']"
1,1604851517_68164,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tomato Mexicana,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200707_2-cornitos-nacho-crisps-tomato-mexicana.jpg,"['2x60 g', '66.50']"
0,1604851518_73604,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Dry Fruits & Nuts,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40076834_5-fresho-signature-dry-fruits-nuts.jpg,"['50 g', '71.25']"
1,1604851518_73604,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Dry Fruits & Nuts,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40076834_5-fresho-signature-dry-fruits-nuts.jpg,"['150 g', '189.00']"
0,1604851522_14564,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Dry Fruits,Nuts & Berries",Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201410_2-fresho-signature-dry-fruitsnuts-berries.jpg,"['50 g', '99.00']"
1,1604851522_14564,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Dry Fruits,Nuts & Berries",Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201410_2-fresho-signature-dry-fruitsnuts-berries.jpg,"['150 g', '289.00']"
2,1604851522_14564,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Dry Fruits,Nuts & Berries",Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201410_2-fresho-signature-dry-fruitsnuts-berries.jpg,"['2x50 g', '188.10']"
0,1604851523_47044,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Green Raisins - Premium Seedless,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1205687_1-happilo-green-raisins-premium-seedless.jpg,"['250 g', '110.55']"
1,1604851523_47044,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Green Raisins - Premium Seedless,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1205687_1-happilo-green-raisins-premium-seedless.jpg,"['2x250 g', '204.60']"
0,1604851524_7044,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Seeds Mix,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201163_2-fresho-signature-seeds-mix.jpg,"['50 g', '49.00']"
1,1604851524_7044,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Seeds Mix,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201163_2-fresho-signature-seeds-mix.jpg,"['2x50 g', '93.10']"
2,1604851524_7044,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Seeds Mix,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201163_2-fresho-signature-seeds-mix.jpg,"['150 g', '149.00']"
0,1604851525_92004,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mango Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201144_2-fresho-signature-mango-dry-fruit.jpg,"['6x50 g', '362.70']"
1,1604851525_92004,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mango Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201144_2-fresho-signature-mango-dry-fruit.jpg,"['50 g', '65.00']"
2,1604851525_92004,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mango Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201144_2-fresho-signature-mango-dry-fruit.jpg,"['2x50 g', '123.50']"
3,1604851525_92004,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mango Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201144_2-fresho-signature-mango-dry-fruit.jpg,"['4x50 g', '244.40']"
0,1604851525_9764,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Popcorn - French Butter & Pink Salt,4700BC,https://www.bigbasket.com/media/uploads/p/mm/40160153_2-4700bc-popcorn-french-butter-pink-salt.jpg,"['90 g', '63.00']"
1,1604851525_9764,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Popcorn - French Butter & Pink Salt,4700BC,https://www.bigbasket.com/media/uploads/p/mm/40160153_2-4700bc-popcorn-french-butter-pink-salt.jpg,"['45 g', '31.50']"
2,1604851525_9764,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Popcorn - French Butter & Pink Salt,4700BC,https://www.bigbasket.com/media/uploads/p/mm/40160153_2-4700bc-popcorn-french-butter-pink-salt.jpg,"['25 g', '20.00']"
0,1604851526_47684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mix Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201150_2-fresho-signature-mix-dry-fruit.jpg,"['150 g', '149.00']"
1,1604851526_47684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mix Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201150_2-fresho-signature-mix-dry-fruit.jpg,"['2x50 g', '123.50']"
2,1604851526_47684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mix Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201150_2-fresho-signature-mix-dry-fruit.jpg,"['50 g', '65.00']"
3,1604851526_47684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mix Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201150_2-fresho-signature-mix-dry-fruit.jpg,"['6x50 g', '362.70']"
4,1604851526_47684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mix Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201150_2-fresho-signature-mix-dry-fruit.jpg,"['4x50 g', '244.40']"
0,1604851531_94244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Strawberry Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201147_2-fresho-signature-strawberry-dry-fruit.jpg,"['2x50 g', '123.50']"
1,1604851531_94244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Strawberry Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201147_2-fresho-signature-strawberry-dry-fruit.jpg,"['4x50 g', '244.40']"
2,1604851531_94244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Strawberry Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201147_2-fresho-signature-strawberry-dry-fruit.jpg,"['6x50 g', '362.70']"
3,1604851531_94244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Strawberry Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201147_2-fresho-signature-strawberry-dry-fruit.jpg,"['50 g', '65.00']"
0,1604851533_14404,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Plum Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201124_3-fresho-signature-plum-dry-fruit.jpg,"['2x50 g', '93.10']"
1,1604851533_14404,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Plum Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201124_3-fresho-signature-plum-dry-fruit.jpg,"['50 g', '49.00']"
0,1604851548_84644,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cheese Popcorn - Hawaiian Barbeque,4700BC,https://www.bigbasket.com/media/uploads/p/mm/40125982_3-4700bc-cheese-popcorn-hawaiian-barbeque.jpg,"['20 g', '20.00']"
1,1604851548_84644,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cheese Popcorn - Hawaiian Barbeque,4700BC,https://www.bigbasket.com/media/uploads/p/mm/40125982_3-4700bc-cheese-popcorn-hawaiian-barbeque.jpg,"['35 g', '35.10']"
0,1604851550_29604,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Sweet Chilli,Makino,https://www.bigbasket.com/media/uploads/p/mm/40129772_3-makino-nacho-chips-sweet-chilli.jpg,"['60 g', '28.00']"
1,1604851550_29604,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Sweet Chilli,Makino,https://www.bigbasket.com/media/uploads/p/mm/40129772_3-makino-nacho-chips-sweet-chilli.jpg,"['2x60 g', '56.00']"
2,1604851550_29604,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Sweet Chilli,Makino,https://www.bigbasket.com/media/uploads/p/mm/40129772_3-makino-nacho-chips-sweet-chilli.jpg,"['2x150 g', '136.00']"
3,1604851550_29604,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Sweet Chilli,Makino,https://www.bigbasket.com/media/uploads/p/mm/40129772_3-makino-nacho-chips-sweet-chilli.jpg,"['150 g', '68.00']"
0,1604851552_74084,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Barbeque,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/40015022_3-cornitos-nacho-crisps-barbeque.jpg,"['2x60 g', '66.00']"
1,1604851552_74084,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Barbeque,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/40015022_3-cornitos-nacho-crisps-barbeque.jpg,"['60 g', '33.00']"
0,1604851553_85764,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tortilla Wrap,Habanero,https://www.bigbasket.com/media/uploads/p/mm/1212314_1-habanero-tortilla-wrap.jpg,"['6 pcs', '140.25']"
1,1604851553_85764,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tortilla Wrap,Habanero,https://www.bigbasket.com/media/uploads/p/mm/1212314_1-habanero-tortilla-wrap.jpg,"['3x6 pcs', '420.75']"
0,1604851553_42724,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Supermix Berries - Premium Dried,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1204217_1-happilo-supermix-berries-premium-dried.jpg,"['2x200 g', '483.50']"
1,1604851553_42724,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Supermix Berries - Premium Dried,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1204217_1-happilo-supermix-berries-premium-dried.jpg,"['200 g', '260.00']"
0,1604851554_32004,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Cheese and Herbs,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/100432222_4-cornitos-nacho-crisps-cheese-and-herbs.jpg,"['2x150 g', '161.50']"
1,1604851554_32004,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Cheese and Herbs,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/100432222_4-cornitos-nacho-crisps-cheese-and-herbs.jpg,"['150 g', '80.75']"
0,1604851557_94884,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Dry Fruit, Seeds & Nuts Snacks",Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201157_2-fresho-signature-dry-fruit-seeds-nuts-snacks.jpg,"['50 g', '65.00']"
1,1604851557_94884,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Dry Fruit, Seeds & Nuts Snacks",Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201157_2-fresho-signature-dry-fruit-seeds-nuts-snacks.jpg,"['150 g', '189.00']"
2,1604851557_94884,Gourmet & World Food,"Snacks, Dry Fruits, Nuts","Dry Fruit, Seeds & Nuts Snacks",Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201157_2-fresho-signature-dry-fruit-seeds-nuts-snacks.jpg,"['2x50 g', '123.50']"
0,1604851558_3364,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Black Raisins - Premium Afghani Seedless,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1204218_1-happilo-black-raisins-premium-afghani-seedless.jpg,"['250 g', '150.75']"
1,1604851558_3364,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Black Raisins - Premium Afghani Seedless,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1204218_1-happilo-black-raisins-premium-afghani-seedless.jpg,"['2x250 g', '279.00']"
0,1604851559_16644,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Berries & Seeds,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40104686_10-fresho-signature-berries-seeds.jpg,"['50 g', '74.25']"
1,1604851559_16644,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Berries & Seeds,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40104686_10-fresho-signature-berries-seeds.jpg,"['150 g', '219.00']"
0,1604851561_84484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Ginger Candy,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40104696_10-fresho-signature-ginger-candy.jpg,"['50 g', '49.00']"
1,1604851561_84484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Ginger Candy,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40104696_10-fresho-signature-ginger-candy.jpg,"['150 g', '115.00']"
0,1604851562_67844,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Cheese,Makino,https://www.bigbasket.com/media/uploads/p/mm/40129767_3-makino-nacho-chips-cheese.jpg,"['150 g', '68.00']"
1,1604851562_67844,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Cheese,Makino,https://www.bigbasket.com/media/uploads/p/mm/40129767_3-makino-nacho-chips-cheese.jpg,"['2x60 g', '56.00']"
2,1604851562_67844,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Cheese,Makino,https://www.bigbasket.com/media/uploads/p/mm/40129767_3-makino-nacho-chips-cheese.jpg,"['60 g', '28.00']"
0,1604851566_92484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pineapple Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201138_2-fresho-signature-pineapple-dry-fruit.jpg,"['2x50 g', '123.50']"
1,1604851566_92484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pineapple Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201138_2-fresho-signature-pineapple-dry-fruit.jpg,"['50 g', '65.00']"
2,1604851566_92484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pineapple Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201138_2-fresho-signature-pineapple-dry-fruit.jpg,"['6x50 g', '362.70']"
3,1604851566_92484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pineapple Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201138_2-fresho-signature-pineapple-dry-fruit.jpg,"['4x50 g', '244.40']"
0,1604851570_79684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Black Grape Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201141_2-fresho-signature-black-grape-dry-fruit.jpg,"['50 g', '65.00']"
1,1604851570_79684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Black Grape Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201141_2-fresho-signature-black-grape-dry-fruit.jpg,"['2x50 g', '123.50']"
2,1604851570_79684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Black Grape Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201141_2-fresho-signature-black-grape-dry-fruit.jpg,"['4x50 g', '244.40']"
3,1604851570_79684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Black Grape Dry Fruit,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/1201141_2-fresho-signature-black-grape-dry-fruit.jpg,"['6x50 g', '362.70']"
0,1604851572_63204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Party Snack - Mixed Nuts,Tong Garden,https://www.bigbasket.com/media/uploads/p/mm/20005266_1-tong-garden-party-snack-mixed-nuts.jpg,"['180 g', '125.00']"
1,1604851572_63204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Party Snack - Mixed Nuts,Tong Garden,https://www.bigbasket.com/media/uploads/p/mm/20005266_1-tong-garden-party-snack-mixed-nuts.jpg,"['40 g', '30.00']"
0,1604851575_36484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Californian Inshell Walnuts,Happilo,https://www.bigbasket.com/media/uploads/p/mm/40087195_5-happilo-californian-inshell-walnuts.jpg,"['200 g', '188.00']"
1,1604851575_36484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Californian Inshell Walnuts,Happilo,https://www.bigbasket.com/media/uploads/p/mm/40087195_5-happilo-californian-inshell-walnuts.jpg,"['2x200 g', '352.50']"
0,1604851576_31364,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Dry Fruit Mixed Chatpata,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40076832_5-fresho-signature-dry-fruit-mixed-chatpata.jpg,"['150 g', '149.00']"
1,1604851576_31364,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Dry Fruit Mixed Chatpata,Fresho Signature,https://www.bigbasket.com/media/uploads/p/mm/40076832_5-fresho-signature-dry-fruit-mixed-chatpata.jpg,"['50 g', '59.50']"
0,1604851584_43204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['2x150 g', '136.00']"
1,1604851584_43204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['60 g', '28.00']"
2,1604851584_43204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['150 g', '68.00']"
3,1604851584_43204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['2x60 g', '56.00']"
0,1604851585_3684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tikka Masala,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200746_1-cornitos-nacho-crisps-tikka-masala.jpg,"['60 g', '33.25']"
1,1604851585_3684,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tikka Masala,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200746_1-cornitos-nacho-crisps-tikka-masala.jpg,"['2x60 g', '66.50']"
0,1604851588_16324,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Sea Salt,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/30005536_4-cornitos-nacho-crisps-sea-salt.jpg,"['150 g', '80.75']"
1,1604851588_16324,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Sea Salt,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/30005536_4-cornitos-nacho-crisps-sea-salt.jpg,"['2x150 g', '161.50']"
0,1604851601_48484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['2x150 g', '136.00']"
1,1604851601_48484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['60 g', '28.00']"
2,1604851601_48484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['150 g', '68.00']"
3,1604851601_48484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['2x60 g', '56.00']"
0,1604851602_15204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tikka Masala,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200746_1-cornitos-nacho-crisps-tikka-masala.jpg,"['60 g', '33.25']"
1,1604851602_15204,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tikka Masala,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200746_1-cornitos-nacho-crisps-tikka-masala.jpg,"['2x60 g', '66.50']"
0,1604851605_92484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Sea Salt,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/30005536_4-cornitos-nacho-crisps-sea-salt.jpg,"['150 g', '80.75']"
1,1604851605_92484,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Sea Salt,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/30005536_4-cornitos-nacho-crisps-sea-salt.jpg,"['2x150 g', '161.50']"
0,1604851618_2084,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['2x150 g', '136.00']"
1,1604851618_2084,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['60 g', '28.00']"
2,1604851618_2084,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['150 g', '68.00']"
3,1604851618_2084,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['2x60 g', '56.00']"
0,1604851619_2884,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tikka Masala,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200746_1-cornitos-nacho-crisps-tikka-masala.jpg,"['60 g', '33.25']"
1,1604851619_2884,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Tikka Masala,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/1200746_1-cornitos-nacho-crisps-tikka-masala.jpg,"['2x60 g', '66.50']"
0,1604851622_92964,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Sea Salt,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/30005536_4-cornitos-nacho-crisps-sea-salt.jpg,"['150 g', '80.75']"
1,1604851622_92964,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Crisps - Sea Salt,Cornitos,https://www.bigbasket.com/media/uploads/p/mm/30005536_4-cornitos-nacho-crisps-sea-salt.jpg,"['2x150 g', '161.50']"
0,1604851634_37444,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Healthy Nutmix - Premium International,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1205681_2-happilo-healthy-nutmix-premium-international.jpg,"['2x200 g', '547.50']"
1,1604851634_37444,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Healthy Nutmix - Premium International,Happilo,https://www.bigbasket.com/media/uploads/p/mm/1205681_2-happilo-healthy-nutmix-premium-international.jpg,"['200 g', '292.00']"
0,1604851639_96964,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Salted Peanuts,Tong Garden,https://www.bigbasket.com/media/uploads/p/mm/40058086_2-tong-garden-salted-peanuts.jpg,"['400 g', '300.00']"
1,1604851639_96964,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Salted Peanuts,Tong Garden,https://www.bigbasket.com/media/uploads/p/mm/40058086_2-tong-garden-salted-peanuts.jpg,"['160 g', '125.00']"
2,1604851639_96964,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Salted Peanuts,Tong Garden,https://www.bigbasket.com/media/uploads/p/mm/40058086_2-tong-garden-salted-peanuts.jpg,"['42 g', '30.00']"
0,1604851642_78244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cranberries - Whole,Rostaa,https://www.bigbasket.com/media/uploads/p/mm/40129742_3-rostaa-cranberries-whole.jpg,"['200 g', '320.00']"
1,1604851642_78244,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cranberries - Whole,Rostaa,https://www.bigbasket.com/media/uploads/p/mm/40129742_3-rostaa-cranberries-whole.jpg,"['50 g', '85.00']"
0,1604851644_37124,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pistachios - Salted,Tong Garden,https://www.bigbasket.com/media/uploads/p/mm/20005263_2-tong-garden-pistachios-salted.jpg,"['400 g', '950.00']"
1,1604851644_37124,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Pistachios - Salted,Tong Garden,https://www.bigbasket.com/media/uploads/p/mm/20005263_2-tong-garden-pistachios-salted.jpg,"['30 g', '80.00']"
0,1604851650_89444,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['2x150 g', '136.00']"
1,1604851650_89444,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['60 g', '28.00']"
2,1604851650_89444,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nacho Chips - Salsa,Makino,https://www.bigbasket.com/media/uploads/p/mm/1208927_2-makino-nacho-chips-salsa.jpg,"['150 g', '68.00']"
